id,prediction
161,0.21834827959537506
162,0.4920917749404907
163,0.2598111629486084
164,0.5901596546173096
165,0.35107120871543884
166,0.060868412256240845
167,0.1936924159526825
168,0.7714815139770508
169,0.2585899829864502
170,0.8459515571594238
171,0.29770299792289734
172,0.5188769102096558
173,0.05947338789701462
174,0.44450950622558594
175,0.9536062479019165
176,0.8592860102653503
177,0.17600798606872559
178,0.14225368201732635
179,0.21015450358390808
180,0.4609511196613312
181,0.22262372076511383
182,0.5773223042488098
183,0.21945367753505707
184,0.7812828421592712
185,0.7861839532852173
186,0.6875745058059692
187,0.25406163930892944
188,0.8338858485221863
189,0.08654016256332397
190,0.47785091400146484
191,0.1855771541595459
192,0.5719677805900574
193,0.9263204336166382
194,0.5778236985206604
195,0.5557838082313538
196,0.8698140978813171
197,0.8031426668167114
198,0.8745059967041016
199,0.13059714436531067
200,0.8004732131958008
201,0.44291630387306213
202,0.20579694211483002
203,0.647986650466919
204,0.4188711643218994
205,0.7641975283622742
206,0.05944519862532616
207,0.16316021978855133
208,0.2995300889015198
209,0.050727564841508865
210,0.3977954089641571
211,0.6966649889945984
212,0.15676409006118774
213,0.20256668329238892
214,0.1469716876745224
215,0.5082168579101562
216,0.8144509792327881
217,0.6444466710090637
218,0.8687238693237305
219,0.6690865755081177
220,0.8222710490226746
221,0.40729236602783203
222,0.30294713377952576
223,0.9262872338294983
224,0.8730112314224243
225,0.214338481426239
226,0.5818058848381042
227,0.13199077546596527
228,0.23369263112545013
229,0.14185795187950134
230,0.21145761013031006
231,0.5352656841278076
232,0.6579397320747375
233,0.6526405215263367
234,0.8317146301269531
235,0.8267122507095337
236,0.3158378601074219
237,0.15694037079811096
238,0.24165384471416473
239,0.7820233702659607
240,0.6212869882583618
241,0.47889596223831177
242,0.17487184703350067
243,0.7367831468582153
244,0.9006104469299316
245,0.5883728861808777
246,0.41932234168052673
247,0.8187002539634705
248,0.1768774539232254
249,0.1135391891002655
250,0.6409672498703003
251,0.8188433051109314
252,0.4568987488746643
253,0.5825681090354919
254,0.4274800717830658
255,0.16277772188186646
256,0.7192623019218445
257,0.4092184007167816
258,0.12237393856048584
259,0.7317990660667419
260,0.05128318816423416
261,0.7242550849914551
262,0.05336492136120796
263,0.11089618504047394
264,0.15484383702278137
265,0.13333244621753693
266,0.8669195771217346
267,0.8705148100852966
268,0.05616585165262222
269,0.07329558581113815
270,0.12009387463331223
271,0.15201354026794434
272,0.3978768587112427
273,0.7092470526695251
274,0.5142121315002441
275,0.17968237400054932
276,0.6927147507667542
277,0.0516836978495121
278,0.4994252324104309
279,0.9342837929725647
280,0.6835912466049194
281,0.812742292881012
282,0.5946898460388184
283,0.9447561502456665
284,0.5779786109924316
285,0.14502212405204773
286,0.20229321718215942
287,0.21993814408779144
288,0.7457740902900696
289,0.27395740151405334
290,0.4408511817455292
291,0.2338038682937622
292,0.11545337736606598
293,0.0539761446416378
294,0.26898840069770813
295,0.48771771788597107
296,0.4596121907234192
297,0.7690874338150024
298,0.6272240281105042
299,0.5459544658660889
300,0.4963185787200928
301,0.2561764121055603
302,0.06312406808137894
303,0.842246949672699
304,0.5254901051521301
305,0.12544824182987213
306,0.5870823860168457
307,0.9234579801559448
308,0.18380358815193176
309,0.9149496555328369
310,0.2150794118642807
311,0.0564299076795578
312,0.7372963428497314
313,0.23838889598846436
314,0.6617443561553955
315,0.801379382610321
316,0.9561663269996643
317,0.47002649307250977
318,0.1810329258441925
319,0.49294549226760864
320,0.27039945125579834
321,0.8225147724151611
322,0.4787525236606598
323,0.10006483644247055
324,0.4040279686450958
325,0.15063488483428955
326,0.8007311820983887
327,0.10333593934774399
328,0.6023913621902466
329,0.6212152242660522
330,0.9449617862701416
331,0.10937122255563736
332,0.1557033807039261
333,0.3845880925655365
334,0.7955771088600159
335,0.5827268958091736
336,0.12745465338230133
337,0.4749515652656555
338,0.7425569295883179
339,0.6395816206932068
340,0.7781229615211487
341,0.363491952419281
342,0.29985374212265015
343,0.2983880937099457
344,0.33710727095603943
345,0.9554523825645447
346,0.5531948804855347
347,0.117657370865345
348,0.2863810360431671
349,0.8192064166069031
350,0.661319375038147
351,0.37722307443618774
352,0.2463769167661667
353,0.7807252407073975
354,0.741767168045044
355,0.7652235627174377
356,0.5864086747169495
357,0.2126072347164154
358,0.4948696196079254
359,0.4242272973060608
360,0.5539107918739319
361,0.19550341367721558
362,0.11542344093322754
363,0.4084991216659546
364,0.1818009614944458
365,0.38199615478515625
366,0.638384997844696
367,0.1594536006450653
368,0.12729604542255402
369,0.13588184118270874
370,0.37633776664733887
371,0.6770793199539185
372,0.8003566265106201
373,0.899851381778717
374,0.13870124518871307
375,0.5520524978637695
376,0.5977066159248352
377,0.47186991572380066
378,0.7459896802902222
379,0.1621101200580597
380,0.12344913929700851
381,0.8802651166915894
382,0.6145680546760559
383,0.3106156587600708
384,0.2782723605632782
385,0.2185988426208496
386,0.1782291829586029
387,0.5967452526092529
388,0.944132387638092
389,0.6052318811416626
390,0.3141964375972748
391,0.09852655231952667
392,0.1466466188430786
393,0.25029951333999634
394,0.7983665466308594
395,0.06725660711526871
396,0.9063648581504822
397,0.8730781078338623
398,0.29918181896209717
399,0.1511935591697693
400,0.8487486243247986
401,0.9343252778053284
402,0.31457263231277466
403,0.1462051123380661
404,0.1891823709011078
405,0.5105790495872498
406,0.9309034943580627
407,0.21213398873806
408,0.18429137766361237
409,0.15870369970798492
410,0.44778648018836975
411,0.05100158601999283
412,0.26218244433403015
413,0.6451199054718018
414,0.05579819157719612
415,0.35256877541542053
416,0.888940155506134
417,0.5329450964927673
418,0.7476475238800049
419,0.7069913744926453
420,0.8933932781219482
421,0.5942390561103821
422,0.17745178937911987
423,0.39474838972091675
424,0.7613537907600403
425,0.09283478558063507
426,0.30671703815460205
427,0.3342845141887665
428,0.5777968764305115
429,0.7266132235527039
430,0.7742450833320618
431,0.24146772921085358
432,0.8085190057754517
433,0.8668451905250549
434,0.44193580746650696
435,0.5022903680801392
436,0.20406503975391388
437,0.18879395723342896
438,0.7017233967781067
439,0.39230436086654663
440,0.20223356783390045
441,0.2594566345214844
442,0.10619454830884933
443,0.7572169899940491
444,0.32042843103408813
445,0.8000946044921875
446,0.11671708524227142
447,0.8247199058532715
448,0.13523556292057037
449,0.34554335474967957
450,0.5568863749504089
451,0.5831509828567505
452,0.27462121844291687
453,0.19546113908290863
454,0.3640238344669342
455,0.5757642984390259
456,0.5395603775978088
457,0.6704586148262024
458,0.5494571328163147
459,0.15899939835071564
460,0.596428632736206
461,0.9018468856811523
462,0.05784597247838974
463,0.47637930512428284
464,0.5498263835906982
465,0.44448456168174744
466,0.6981622576713562
467,0.06393677741289139
468,0.3200828731060028
469,0.6244351267814636
470,0.05185731500387192
471,0.05729195475578308
472,0.4598919153213501
473,0.22130092978477478
474,0.4089246094226837
475,0.43085697293281555
476,0.33036336302757263
477,0.23469047248363495
478,0.7159799933433533
479,0.6473743915557861
480,0.653155505657196
481,0.4801594316959381
482,0.06538600474596024
483,0.12881991267204285
484,0.9347788095474243
485,0.1526109278202057
486,0.3308540880680084
487,0.09513567388057709
488,0.15671616792678833
489,0.0512254424393177
490,0.08198487013578415
491,0.33726489543914795
492,0.3303799033164978
493,0.12938901782035828
494,0.2099953144788742
495,0.0696982890367508
496,0.26870763301849365
497,0.3421502709388733
498,0.17040492594242096
499,0.680814802646637
500,0.48767200112342834
501,0.450508177280426
502,0.27703794836997986
503,0.20668943226337433
504,0.4300910532474518
505,0.28403937816619873
506,0.8076928853988647
507,0.8761813044548035
508,0.6077287793159485
509,0.14890018105506897
510,0.4825341999530792
511,0.2367447167634964
512,0.604069173336029
513,0.6934546828269958
514,0.5512465834617615
515,0.5496535301208496
516,0.9184249639511108
517,0.09125983715057373
518,0.5926774144172668
519,0.334269642829895
520,0.6139578223228455
521,0.6657624840736389
522,0.6958850026130676
523,0.08815786987543106
524,0.8480845093727112
525,0.20270642638206482
526,0.6173856854438782
527,0.23493421077728271
528,0.7012611031532288
529,0.4554625451564789
530,0.7026156187057495
531,0.14725333452224731
532,0.25154897570610046
533,0.3389700949192047
534,0.15853402018547058
535,0.5424606800079346
536,0.688021183013916
537,0.5331721305847168
538,0.05064954236149788
539,0.16094185411930084
540,0.9579898118972778
541,0.8527626991271973
542,0.812537431716919
543,0.4079745411872864
544,0.373826265335083
545,0.9473986625671387
546,0.664445161819458
547,0.6541295647621155
548,0.7859224677085876
549,0.7103915810585022
550,0.7200961112976074
551,0.35247164964675903
552,0.17766296863555908
553,0.4164179861545563
554,0.11062280833721161
555,0.3463389575481415
556,0.5901200175285339
557,0.4453529715538025
558,0.5146370530128479
559,0.529829204082489
560,0.47890669107437134
561,0.7087138295173645
562,0.647982120513916
563,0.09280618280172348
564,0.06973174959421158
565,0.5156304240226746
566,0.051020629703998566
567,0.8609281182289124
568,0.08358537405729294
569,0.14394459128379822
570,0.16208767890930176
571,0.5283041596412659
572,0.06253329664468765
573,0.24730481207370758
574,0.2222493588924408
575,0.3029787838459015
576,0.1120794489979744
577,0.3926006853580475
578,0.5623829960823059
579,0.818160891532898
580,0.535209059715271
581,0.8789030313491821
582,0.9434671401977539
583,0.0621488131582737
584,0.23147200047969818
585,0.2693154811859131
586,0.6123981475830078
587,0.1937926560640335
588,0.5425291061401367
589,0.3409319221973419
590,0.10816048830747604
591,0.7698042988777161
592,0.30438268184661865
593,0.367411732673645
594,0.46915507316589355
595,0.25866904854774475
596,0.9158565998077393
597,0.4287751317024231
598,0.17781206965446472
599,0.7494637370109558
600,0.8104866147041321
601,0.060138192027807236
602,0.7855537533760071
603,0.29876548051834106
604,0.7168431282043457
605,0.4302138090133667
606,0.378971129655838
607,0.757957398891449
608,0.2969698905944824
609,0.5966457724571228
610,0.23195409774780273
611,0.2523718774318695
612,0.9563156962394714
613,0.054836392402648926
614,0.47426414489746094
615,0.6378308534622192
616,0.850912868976593
617,0.07273560017347336
618,0.18530365824699402
619,0.05111061781644821
620,0.20008762180805206
621,0.07911401987075806
622,0.052753061056137085
623,0.06938835233449936
624,0.09736155718564987
625,0.056161634624004364
626,0.13798680901527405
627,0.6721249222755432
628,0.13404223322868347
629,0.6317597031593323
630,0.11370699107646942
631,0.5452826619148254
632,0.6548762321472168
633,0.6022273302078247
634,0.5594987869262695
635,0.051057372242212296
636,0.8309178948402405
637,0.3278590440750122
638,0.49085545539855957
639,0.3631192445755005
640,0.45012524724006653
641,0.48188045620918274
642,0.05250063166022301
643,0.21614018082618713
644,0.15778066217899323
645,0.3078053593635559
646,0.13975144922733307
647,0.679530918598175
648,0.19830377399921417
649,0.28661012649536133
650,0.05921107158064842
651,0.5132029056549072
652,0.8385510444641113
653,0.7628480195999146
654,0.051657553762197495
655,0.4109337627887726
656,0.1170227974653244
657,0.8045762181282043
658,0.3544279634952545
659,0.1632351279258728
660,0.4357130825519562
661,0.7225123643875122
662,0.5346252918243408
663,0.1809704601764679
664,0.6503278017044067
665,0.7446328997612
666,0.49263694882392883
667,0.3116373121738434
668,0.399686336517334
669,0.2807541489601135
670,0.2096138298511505
671,0.05096512287855148
672,0.8868422508239746
673,0.1516244262456894
674,0.10457326471805573
675,0.9153674840927124
676,0.05321144312620163
677,0.8078328371047974
678,0.3212137818336487
679,0.08979147672653198
680,0.4358910322189331
681,0.5796269178390503
682,0.762841522693634
683,0.5856895446777344
684,0.6775872707366943
685,0.4943503439426422
686,0.5006895661354065
687,0.6820856928825378
688,0.85430908203125
689,0.6586350798606873
690,0.6576892137527466
691,0.24136239290237427
692,0.418220579624176
693,0.5427500009536743
694,0.53157639503479
695,0.09601487219333649
696,0.13128438591957092
697,0.05349156633019447
698,0.1709272861480713
699,0.6373284459114075
700,0.1336594820022583
701,0.9188150763511658
702,0.7783369421958923
703,0.45350539684295654
704,0.06062910333275795
705,0.05422304570674896
706,0.051429346203804016
707,0.3904305100440979
708,0.08350934088230133
709,0.06829983741044998
710,0.6638230085372925
711,0.28245437145233154
712,0.844812273979187
713,0.17129413783550262
714,0.05121084675192833
715,0.6991332769393921
716,0.820055365562439
717,0.4091548025608063
718,0.4505031406879425
719,0.48039954900741577
720,0.27217477560043335
721,0.45183324813842773
722,0.12569627165794373
723,0.8615604043006897
724,0.5998733043670654
725,0.7439844012260437
726,0.1268310546875
727,0.05201408267021179
728,0.6142743825912476
729,0.06330429762601852
730,0.8980308771133423
731,0.10939637571573257
732,0.5217815041542053
733,0.33100688457489014
734,0.19282782077789307
735,0.42014312744140625
736,0.8781580924987793
737,0.3843904435634613
738,0.31319043040275574
739,0.05140021815896034
740,0.8112183809280396
741,0.7479221820831299
742,0.5032672882080078
743,0.6127290725708008
